#total_load cooling heating lighting equip
256.159996068277 3.09104096362062 187.453134017234 18.4117277717044 47.2040933157179
300.102784094554 2.58400756687993 231.902955440252 18.4117277717044 47.2040933157179
292.765619369342 2.57823499186551 224.571563290035 18.4117277717081 47.2040933157332
308.35596272989 2.40917040223499 240.330971240213 18.4117277717081 47.2040933157332
247.804535820824 3.15420704901264 179.034507684322 18.4117277717179 47.2040933157715
289.133606381625 2.66631083191939 220.851474462217 18.4117277717179 47.2040933157715
303.937298124468 2.49702125528958 235.824455781689 18.4117277717179 47.2040933157715
311.749645227692 2.51177196321385 243.622052177037 18.4117277717081 47.2040933157332
316.976469323692 2.50548941780078 248.85515881845 18.4117277717081 47.2040933157332
254.22036706027 2.404922100019 186.199623872798 18.4117277717106 47.2040933157425
242.561214285243 2.56796766612199 174.377425531668 18.4117277717106 47.2040933157425
242.498732194214 2.57663084291391 174.306280263859 18.4117277717082 47.2040933157333
247.176995830632 2.56723104570345 178.993943697487 18.4117277717082 47.2040933157333
295.419749595281 2.85317175690216 226.950756750937 18.4117277717082 47.2040933157333
266.99035039129 3.26017762247216 198.114351681407 18.4117277717019 47.204093315709
312.792782530407 2.75364382697642 244.42331761602 18.4117277717019 47.204093315709
319.725993992036 2.76275428484324 251.347418619782 18.4117277717019 47.204093315709
325.239238074965 2.77774980830808 256.845667179216 18.4117277717082 47.2040933157332
308.214751715128 2.59560227989444 240.003328347792 18.4117277717082 47.2040933157332
238.202533123325 3.15769032697195 169.4290217089 18.4117277717106 47.2040933157425
232.881999118908 3.11955491895277 164.146623112514 18.4117277717082 47.2040933157333
222.678907436904 3.33847105361612 153.724615295847 18.4117277717082 47.2040933157333
226.638775582293 3.33409127309427 157.688863221757 18.4117277717082 47.2040933157333
267.562382768274 2.80106628875677 199.145495392076 18.4117277717082 47.2040933157333
257.619413016532 2.76106244180912 189.242529487282 18.4117277717082 47.2040933157331
253.608326867882 2.74807572199034 185.24443005845 18.4117277717081 47.2040933157331
247.353412339636 2.7437266844933 178.993864567702 18.4117277717081 47.2040933157331
259.740180422899 2.56952181563658 191.554837519821 18.4117277717081 47.2040933157331
313.342539210814 2.84452044064874 244.882197682724 18.4117277717081 47.2040933157331
243.544008898103 3.03480510923155 174.89338270146 18.4117277717019 47.204093315709
239.510668814246 3.05141271135437 170.843435015481 18.4117277717019 47.204093315709
228.870342029099 3.25828814941229 159.996232792275 18.4117277717019 47.204093315709
270.649877031851 2.71805528137481 202.316000663065 18.4117277717019 47.204093315709
266.559276988896 2.70011335358014 198.243342547875 18.4117277717082 47.2040933157332
305.273091489444 2.95695294073279 236.700317461252 18.4117277717119 47.2040933157483
308.271618363184 2.94306418019453 239.71273309553 18.4117277717119 47.2040933157483
292.858774478532 2.75007636509981 224.492877025972 18.4117277717119 47.2040933157483
244.029522603999 2.47177357270583 175.941927943833 18.4117277717119 47.2040933157483
245.915557646319 2.47939828882803 177.820338270031 18.4117277717119 47.2040933157483
265.565030322106 2.87246132291577 197.076747911779 18.4117277717019 47.204093315709
252.843541118455 3.07403755610284 184.153682474941 18.4117277717019 47.204093315709
250.972425658507 3.05572768993089 182.300876881135 18.4117277717082 47.2040933157332
293.936387595254 2.5640890858781 225.756477421935 18.4117277717082 47.2040933157332
298.972137027002 2.56947378124758 230.786842158313 18.4117277717082 47.2040933157332
238.035069408619 2.72354808098398 169.695700240193 18.4117277717082 47.2040933157332
241.498144991999 2.74210335640717 173.140220548181 18.4117277717019 47.204093315709
293.937565901702 3.02218816610615 225.299556648185 18.4117277717019 47.204093315709
279.844915526339 3.23427154618377 210.994822892744 18.4117277717019 47.204093315709
274.363418515803 3.23278943527419 205.514807993118 18.4117277717019 47.204093315709
251.310164152933 3.06461207813878 182.629730987353 18.4117277717082 47.2040933157332
294.236860349689 2.5705807785175 226.050458483731 18.4117277717082 47.2040933157332
291.782013004786 2.56447373250255 223.601718184872 18.4117277717019 47.204093315709
307.305199437371 2.39631152053517 239.293066829425 18.4117277717019 47.204093315709
312.909556735304 2.40348576942791 244.890249878465 18.4117277717019 47.204093315709
222.285358099139 2.72836439167424 153.941172619975 18.4117277717179 47.2040933157715
222.387745522093 2.71854684842601 154.053377586226 18.4117277717081 47.2040933157332
233.022817525033 2.90932206585942 164.497674371733 18.4117277717081 47.2040933157332
239.604171346539 2.91103858653963 171.077311672558 18.4117277717081 47.2040933157332
291.352623584924 3.20131226800883 222.535490229474 18.4117277717081 47.2040933157332
274.104829572895 2.7914291201173 205.697579365367 18.4117277717019 47.204093315709
231.736674918688 3.3248987935458 162.795955037731 18.4117277717019 47.204093315709
242.942926314799 3.10687264314935 174.220232584238 18.4117277717019 47.204093315709
246.82748400491 3.12916109410173 178.082501823367 18.4117277717082 47.2040933157332
242.605807190461 3.13564193484907 173.85434416817 18.4117277717082 47.2040933157332
296.034758233833 2.70186902550395 227.717068120876 18.4117277717106 47.2040933157425
290.835243289176 2.71135380101282 222.50806840071 18.4117277717106 47.2040933157425
283.809179817833 2.69616875230662 215.497189978085 18.4117277717082 47.2040933157333
239.335467479507 3.20809516568571 170.51155122638 18.4117277717082 47.2040933157333
227.950693571238 3.00440658373741 159.33046590006 18.4117277717082 47.2040933157333
274.09382388753 2.61111989750827 205.866882902533 18.4117277717179 47.2040933157715
231.257428953268 3.1255442287551 162.516063637023 18.4117277717179 47.2040933157715
242.457111278053 2.92059050883673 173.920699681727 18.4117277717179 47.2040933157715
248.12875536396 2.95043194550269 179.562502331016 18.4117277717081 47.2040933157332
243.143102292063 2.95315237709293 174.574128827529 18.4117277717081 47.2040933157332
226.315456183883 2.55063038315552 158.149004713287 18.4117277717082 47.2040933157332
231.192715097907 2.54000297655491 163.036891033911 18.4117277717082 47.2040933157332
229.402460033274 2.53169780067137 161.254941145191 18.4117277717019 47.204093315709
240.896259257545 2.70936080422725 172.571077365907 18.4117277717019 47.204093315709
293.701642380378 2.98285598522842 225.102965307739 18.4117277717019 47.204093315709
309.045511211068 2.98039480919859 240.449295314458 18.4117277717019 47.204093315709
293.583453561147 2.78495908400524 225.182673389731 18.4117277717019 47.204093315709
296.481830573893 2.77184442617447 228.094165060308 18.4117277717019 47.204093315709
246.801352245576 2.48383533146712 178.701695826698 18.4117277717019 47.204093315709
244.984671155661 2.47510501153275 176.893745056687 18.4117277717082 47.2040933157332
295.826957883048 2.66877976342535 227.542357032181 18.4117277717082 47.2040933157333
300.5185549398 2.67159728582951 232.231136566529 18.4117277717082 47.2040933157333
316.64585157962 2.5019720613324 248.528058430846 18.4117277717082 47.2040933157333
316.760494270871 2.49391395756318 248.650759225855 18.4117277717106 47.2040933157425
270.203556762134 2.95111017915341 201.636625495528 18.4117277717106 47.2040933157425
249.598907266031 3.02618387051795 180.956902308072 18.4117277717081 47.2040933157332
244.688179970009 3.02969348843238 176.042665394136 18.4117277717081 47.2040933157332
256.835885998297 3.24230355779606 187.97776135306 18.4117277717081 47.2040933157332
300.347296670228 2.74431067282513 231.987164909962 18.4117277717081 47.2040933157332
307.985228956197 2.76144713283442 239.60796073594 18.4117277717044 47.2040933157179
292.951024567476 2.96509628944828 224.370107190586 18.4117277717082 47.2040933157332
288.030423240295 2.94890097992282 219.465701172961 18.4117277717019 47.204093315709
239.03371172041 2.65154616887952 170.766344464119 18.4117277717019 47.204093315709
250.437219126186 2.477674288953 182.343723749822 18.4117277717019 47.204093315709
255.757211467657 2.48274907128135 187.658641308965 18.4117277717019 47.204093315709
283.113303076511 3.20166498269326 214.295817006376 18.4117277717081 47.2040933157331
287.820214429698 3.22564916067351 218.978744181583 18.4117277717082 47.2040933157331
293.652818723505 3.22663875573769 224.810358880326 18.4117277717082 47.2040933157331
241.303972867623 2.92971291521668 172.758438864965 18.4117277717082 47.2040933157331
230.143070776109 2.73760059290739 161.789649095761 18.4117277717082 47.2040933157331
264.742341470406 2.8612145252017 196.265305857763 18.4117277717082 47.2040933157332
262.771655358032 2.84403761220253 194.311796658418 18.4117277717019 47.204093315709
317.369182803241 3.15565226316983 248.59770945266 18.4117277717019 47.204093315709
300.860765641547 2.94872424591279 232.296220308223 18.4117277717019 47.204093315709
306.158594767769 2.94916244963205 237.593611230726 18.4117277717019 47.204093315709
258.041380082021 2.68299379915144 189.742565195429 18.4117277717082 47.2040933157331
254.104884677612 2.6716829532735 185.817380636897 18.4117277717081 47.2040933157331
306.635647789486 2.9617982763753 238.058028425669 18.4117277717081 47.2040933157331
291.728697826967 3.16964376945427 222.943232970071 18.4117277717081 47.2040933157331
293.902463223687 3.15190784044336 225.134734295803 18.4117277717081 47.2040933157331
305.743222495295 2.33893068706868 237.788470720766 18.4117277717119 47.2040933157483
309.271481334487 2.32901315281412 241.326647094213 18.4117277717119 47.2040933157483
263.410960925922 2.7785195980783 195.016620240384 18.4117277717119 47.2040933157483
251.217327501652 2.96689380811751 182.634612606074 18.4117277717119 47.2040933157483
249.406561950319 2.94525749690224 180.845483365956 18.4117277717119 47.2040933157483
302.087388882779 2.32646990844986 234.145097886888 18.4117277717082 47.2040933157332
304.48006183695 2.33336292784234 236.530877821697 18.4117277717019 47.204093315709
308.287130318889 2.3256981676843 240.345611063794 18.4117277717019 47.204093315709
262.56610142266 2.77351403926189 194.176766295987 18.4117277717019 47.204093315709
250.425452698431 2.96154888938134 181.848082721639 18.4117277717019 47.204093315709
246.682481292688 3.05971827841781 178.006941926828 18.4117277717081 47.2040933157332
258.550111277806 2.85908101425926 190.075209176105 18.4117277717081 47.2040933157332
303.363864740547 2.39464172252373 235.353401930582 18.4117277717081 47.2040933157332
308.628892317397 2.39965205878568 240.61341917117 18.4117277717081 47.2040933157332
308.461694511137 2.40783102788231 240.438042395766 18.4117277717179 47.2040933157715
302.031128690251 2.47369647220286 233.941611130559 18.4117277717179 47.2040933157715
257.595109134847 2.93276747035573 189.046520577001 18.4117277717179 47.2040933157715
263.913458164936 2.95926925406865 195.338367823426 18.4117277717081 47.2040933157332
260.832250863009 2.97417668912247 192.242253086445 18.4117277717081 47.2040933157332
248.437556909005 2.78534007394009 180.036395747623 18.4117277717081 47.2040933157332
233.255657342629 2.83982876156038 164.800007493627 18.4117277717082 47.2040933157331
277.010639391815 2.36592916631428 209.028889138059 18.4117277717082 47.2040933157331
280.354795673945 2.35515000787653 212.383824578628 18.4117277717082 47.2040933157331
282.613274614655 2.36228512739892 214.635168399815 18.4117277717081 47.2040933157331
269.145799798876 2.52244005129037 201.007538660144 18.4117277717081 47.2040933157331
266.696511992628 3.0665647970866 198.0141261081 18.4117277717081 47.2040933157332
253.510892916878 2.8654785808842 185.029593248553 18.4117277717081 47.2040933157332
296.896199842117 2.40666323654197 228.873715518134 18.4117277717081 47.2040933157332
302.207041786371 2.40298551104644 234.188235187883 18.4117277717081 47.2040933157332
302.332085884876 2.39521514099457 234.321049656459 18.4117277717044 47.2040933157179
259.253350697215 2.48514119766898 191.152388412057 18.4117277717179 47.2040933157715
312.921139437178 2.76075150604799 244.54456684364 18.4117277717179 47.2040933157715
321.091837436003 2.78518335757071 252.690832990991 18.4117277717081 47.2040933157332
304.717398211758 2.98063482125988 236.120942303057 18.4117277717081 47.2040933157332
308.934573195852 2.96720225595118 240.35154985246 18.4117277717081 47.2040933157332
248.813629775193 3.04511461819485 180.152694069576 18.4117277717044 47.2040933157179
261.24106399992 3.25880687210326 192.366436040395 18.4117277717044 47.2040933157179
305.617402672895 2.75397876781549 237.247602817657 18.4117277717044 47.2040933157179
305.52100728337 2.7630135491714 237.142172646757 18.4117277717081 47.2040933157332
310.483073066593 2.75511483457435 242.112137144577 18.4117277717081 47.2040933157332
230.994289715312 2.46873151388978 162.909737114 18.4117277717044 47.2040933157179
225.945017920443 2.469150037663 157.860046795358 18.4117277717044 47.2040933157179
277.994711687107 2.73371188535557 209.645178714329 18.4117277717044 47.2040933157179
292.891990452032 2.91904828436273 224.357121080247 18.4117277717044 47.2040933157179
285.768578880911 2.89258300257201 217.260174790897 18.4117277717081 47.2040933157332
319.345115099139 2.75362494682931 250.975669064898 18.4117277717019 47.204093315709
321.980825939859 2.76968561989461 253.595319232523 18.4117277717082 47.2040933157332
305.170005949537 2.5880668907212 236.966117971374 18.4117277717082 47.2040933157332
260.741418494406 3.0661004203594 192.059496986605 18.4117277717082 47.2040933157332
257.121634070438 3.08269717948389 188.423115803513 18.4117277717082 47.2040933157332
293.650291264821 2.56886218509544 225.465607992284 18.4117277717081 47.2040933157331
298.945922658873 2.57673633255572 230.753365238876 18.4117277717081 47.2040933157331
296.390710972822 2.57282946359523 228.202060421786 18.4117277717082 47.2040933157331
312.236180522784 2.40411933483489 244.216240100507 18.4117277717082 47.2040933157331
266.038274561046 2.84749746574418 197.57495600786 18.4117277717082 47.2040933157331
278.282943791861 2.81794721844299 209.849175485996 18.4117277717044 47.2040933157179
228.946717311062 2.54660673900133 160.784289484639 18.4117277717044 47.2040933157179
240.026056351473 2.72531598384353 171.684919280208 18.4117277717044 47.2040933157179
234.794224647158 2.7364199204613 166.441983639274 18.4117277717044 47.2040933157179
229.678384557066 2.7271563706583 161.335407098966 18.4117277717081 47.2040933157332
251.996216663824 2.76926717465286 183.611128401711 18.4117277717119 47.2040933157483
264.705381643331 2.59344068737331 196.496119868497 18.4117277717119 47.2040933157483
267.922287680283 2.57910733033676 199.727359262486 18.4117277717119 47.2040933157483
263.635229501082 2.56815109533415 195.451257318287 18.4117277717119 47.2040933157483
317.333075307539 2.84643478833153 248.870819431747 18.4117277717119 47.2040933157483
